final_budget,method,method_label,iter,mean_psnr,std_psnr,runs
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,150,23.656174898147583,2.8999741082866586,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,175,23.41463613510132,2.757091841093072,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,200,24.24036741256714,2.964321631047828,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,225,24.662765741348267,2.9683097236974434,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,250,23.267035961151123,2.563934802465504,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,275,25.058475971221924,2.9413193348699904,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,300,25.4559485912323,2.9814840005544814,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,325,25.7320396900177,3.0324900506610537,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,350,25.69592523574829,3.016855326398323,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,375,26.18743634223938,3.094112509434544,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,400,26.44765305519104,3.1760150923420127,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,425,26.07383441925049,3.06607050336581,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,450,26.812114715576172,3.2635132319273996,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,475,27.070510625839233,3.3363067059624814,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,499,27.11365842819214,3.370735728326221,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,0,16.681182503700256,1.276909302580165,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,25,20.61217975616455,2.412147742971244,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,50,21.789331436157227,2.5781514204099287,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,75,22.47631287574768,2.6566819191619233,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,100,22.92012667655945,2.6838177309891766,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,125,23.54895043373108,2.8005612981808308,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,150,23.939265966415405,2.8320767820470687,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,175,23.84423041343689,2.7349114728753143,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,200,24.616472005844116,2.889087974545234,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,225,24.94589400291443,2.9289307508328744,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,250,23.875054121017456,2.5710438869018666,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,275,25.380783557891846,2.986589739513764,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,300,25.705459594726562,3.0536871982646896,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,325,25.887146949768066,3.087768503582172,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,350,25.90787434577942,3.0606906131414373,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,375,26.320714712142944,3.148542766968943,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,400,26.523862600326538,3.2122517410254967,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,425,26.252740383148193,3.1471757302966634,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,450,26.879129648208618,3.2939473071820147,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,475,27.095362663269043,3.350338660974353,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,499,27.205816745758057,3.4147868263446566,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,0,17.171052932739258,1.5321552594446806,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,25,20.868577003479004,2.5333976395169304,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,50,22.06482219696045,2.6234517402596724,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,75,22.718849897384644,2.6963688116132953,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,100,23.07978343963623,2.7130204127583974,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,125,23.809619665145874,2.8779115773559227,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,150,24.218462228775024,2.9262297685841987,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,175,23.922353982925415,2.8032374923095276,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,200,24.878432512283325,3.0181759326943327,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,225,25.282180786132812,3.1160635485557764,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,250,22.82433819770813,3.105719364612861,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,275,25.60412311553955,3.204545394799118,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,300,26.00915765762329,3.2974866760608736,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,325,26.207710027694702,3.357962172814762,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,350,26.121016263961792,3.331179364970814,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,375,26.586942672729492,3.4285711122200233,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,400,26.7759051322937,3.502683707507661,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,425,26.234083890914917,3.3627021585734114,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,450,27.135972023010254,3.5335103186087804,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,475,27.36798357963562,3.6141649032535055,8
640,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,499,27.45534110069275,3.7032493734086795,8
